titleId,primaryTitle,originalTitle,averageRating,numVotes,startYear,runtimeMinutes,genres,foreignFlag,directors,primaryName
tt0091738,Peggy Sue Got Married,Peggy Sue Got Married,6.4,41145,1986,103,"Comedy,Drama,Fantasy",false,nm0000338,Francis Ford Coppola
tt0091763,Platoon,Platoon,8.1,441809,1986,120,"Drama,War",false,nm0000231,Oliver Stone
tt0091790,Pretty in Pink,Pretty in Pink,6.7,89263,1986,97,"Comedy,Drama,Romance",false,nm0222043,Howard Deutch
tt0091830,The Green Ray,Le rayon vert,7.6,10597,1986,99,"Drama,Romance",true,nm0006445,Éric Rohmer
tt0091860,River's Edge,River's Edge,6.9,20860,1986,99,"Crime,Drama",false,nm0006853,Tim Hunter
tt0091867,A Room with a View,A Room with a View,7.2,48115,1985,117,"Drama,Romance",false,nm0412465,James Ivory
tt0091875,Running Scared,Running Scared,6.5,15186,1986,107,"Action,Comedy,Crime",false,nm0001382,Peter Hyams
tt0091886,Salvador,Salvador,7.4,23285,1986,122,"Drama,History,Thriller",false,nm0000231,Oliver Stone
tt0091939,She's Gotta Have It,She's Gotta Have It,6.8,16392,1986,84,"Comedy,Romance",false,nm0000490,Spike Lee
tt0091949,Short Circuit,Short Circuit,6.6,66666,1986,98,"Comedy,Family,Sci-Fi",false,nm0000824,John Badham
tt0091954,Sid and Nancy,Sid and Nancy,7.0,34831,1986,112,"Biography,Drama,Music",false,nm0007182,Alex Cox
tt0091983,Something Wild,Something Wild,6.9,21232,1986,114,"Comedy,Crime,Romance",false,nm0001129,Jonathan Demme
tt0092005,Stand by Me,Stand by Me,8.1,444392,1986,89,"Adventure,Comedy,Drama",false,nm0001661,Rob Reiner
tt0092007,Star Trek IV: The Voyage Home,Star Trek IV: The Voyage Home,7.3,91901,1986,119,"Action,Adventure,Comedy",false,nm0000559,Leonard Nimoy
tt0092048,Tampopo,Tampopo,7.9,22785,1985,114,Comedy,false,nm0411631,Jûzô Itami
tt0092067,Castle in the Sky,Tenkû no shiro Rapyuta,8.0,183645,1986,125,"Adventure,Animation,Family",true,nm0594503,Hayao Miyazaki
tt0092086,Three Amigos!,Three Amigos!,6.5,84535,1986,104,"Comedy,Western",false,nm0000484,John Landis
tt0092099,Top Gun,Top Gun,6.9,506555,1986,109,"Action,Drama",false,nm0001716,Tony Scott
tt0092106,The Transformers: The Movie,The Transformers: The Movie,7.2,42118,1986,84,"Action,Adventure,Animation",false,nm0793802,Nelson Shin
tt0092263,A Better Tomorrow,Ying hung boon sik,7.4,25611,1986,95,"Action,Crime,Drama",true,nm0000247,John Woo
tt0092272,Youngblood,Youngblood,6.2,15933,1986,110,"Drama,Romance,Sport",false,nm0548533,Peter Markle
tt0092494,*batteries not included,*batteries not included,6.6,37873,1987,106,"Comedy,Family,Fantasy",false,nm0730422,Matthew Robbins
tt0092501,Project A 2,'A' gai wak 2,7.0,11432,1987,101,"Action,Comedy,Crime",true,nm0000329,Jackie Chan
tt0092513,Adventures in Babysitting,Adventures in Babysitting,6.9,49551,1987,102,"Adventure,Comedy,Crime",false,nm0001060,Chris Columbus
tt0092563,Angel Heart,Angel Heart,7.2,96324,1987,113,"Horror,Mystery,Thriller",false,nm0000570,Alan Parker
tt0092593,"Goodbye, Children",Au revoir les enfants,8.0,36254,1987,104,"Drama,War",true,nm0001501,Louis Malle
tt0092603,Babette's Feast,Babettes gæstebud,7.8,22143,1987,103,Drama,true,nm0002196,Gabriel Axel
tt0092605,Baby Boom,Baby Boom,6.3,19299,1987,110,"Comedy,Drama,Romance",false,nm0796124,Charles Shyer
tt0092610,Bad Taste,Bad Taste,6.5,49285,1987,91,"Comedy,Horror,Sci-Fi",false,nm0001392,Peter Jackson
tt0092618,Barfly,Barfly,7.1,22089,1987,100,"Comedy,Drama,Romance",false,nm0775447,Barbet Schroeder
tt0092644,Beverly Hills Cop II,Beverly Hills Cop II,6.5,131973,1987,100,"Action,Comedy,Crime",false,nm0001716,Tony Scott
tt0092654,The Big Easy,The Big Easy,6.5,14081,1986,102,"Comedy,Crime,Drama",false,nm0564319,Jim McBride
tt0092675,Bloodsport,Bloodsport,6.8,94800,1988,92,"Action,Biography,Drama",false,nm0036582,Newt Arnold
tt0092695,The Brave Little Toaster,The Brave Little Toaster,7.2,27871,1987,90,"Adventure,Animation,Family",false,nm0715916,Jerry Rees
tt0092699,Broadcast News,Broadcast News,7.3,34311,1987,133,"Comedy,Drama,Romance",false,nm0000985,James L. Brooks
tt0092718,Can't Buy Me Love,Can't Buy Me Love,6.8,42406,1987,94,"Comedy,Drama,Romance",false,nm0711114,Steve Rash
tt0092804,Cry Freedom,Cry Freedom,7.4,14523,1987,157,"Biography,Drama,History",false,nm0000277,Richard Attenborough
tt0092890,Dirty Dancing,Dirty Dancing,7.1,258401,1987,100,"Drama,Music,Romance",false,nm0001915,Emile Ardolino
tt0092906,Dolls,Dolls,6.3,12941,1986,77,Horror,false,nm0002340,Stuart Gordon
tt0092929,Drowning by Numbers,Drowning by Numbers,7.1,11038,1988,118,"Comedy,Drama",false,nm0000425,Peter Greenaway
tt0092948,Eddie Murphy: Raw,Eddie Murphy: Raw,7.6,20809,1987,93,"Comedy,Documentary",false,nm0870186,Robert Townsend
tt0092965,Empire of the Sun,Empire of the Sun,7.7,134855,1987,153,"Drama,War",false,nm0000229,Steven Spielberg
tt0092991,Evil Dead II,Evil Dead II,7.7,182945,1987,84,"Comedy,Horror",false,nm0000600,Sam Raimi
tt0093010,Fatal Attraction,Fatal Attraction,6.9,98140,1987,119,"Drama,Thriller",false,nm0001490,Adrian Lyne
tt0093044,The Fourth Protocol,The Fourth Protocol,6.5,11092,1987,119,Thriller,false,nm0533334,John Mackenzie
tt0093058,Full Metal Jacket,Full Metal Jacket,8.3,794285,1987,116,"Drama,War",false,nm0000040,Stanley Kubrick
tt0093105,"Good Morning, Vietnam","Good Morning, Vietnam",7.3,154818,1987,121,"Biography,Comedy,Drama",false,nm0001469,Barry Levinson
tt0093137,Hamburger Hill,Hamburger Hill,6.7,28119,1987,110,"Action,Drama,Thriller",false,nm0410139,John Irvin
tt0093148,Harry and the Hendersons,Harry and the Hendersons,6.1,38445,1987,110,"Comedy,Family,Fantasy",false,nm0213100,William Dear
tt0093177,Hellraiser,Hellraiser,6.9,141448,1987,94,"Horror,Thriller",false,nm0000850,Clive Barker
tt0093185,The Hidden,The Hidden,7.0,22817,1987,97,"Horror,Sci-Fi,Thriller",false,nm0794791,Jack Sholder
tt0093191,Wings of Desire,Der Himmel über Berlin,7.9,77696,1987,128,"Drama,Fantasy,Romance",true,nm0000694,Wim Wenders
tt0093209,Hope and Glory,Hope and Glory,7.3,14786,1987,113,"Comedy,Drama,Romance",false,nm0000958,John Boorman
tt0093223,House of Games,House of Games,7.2,24138,1987,102,"Crime,Thriller",false,nm0000519,David Mamet
tt0093260,Innerspace,Innerspace,6.8,65456,1987,120,"Action,Adventure,Comedy",false,nm0001102,Joe Dante
tt0093342,Where Is the Friend's House?,Khane-ye doust kodjast?,8.1,18945,1987,83,"Drama,Family",true,nm0452102,Abbas Kiarostami
tt0093378,La Bamba,La Bamba,6.9,36678,1987,108,"Biography,Drama,Music",false,nm0883609,Luis Valdez
tt0093389,The Last Emperor,The Last Emperor,7.7,112039,1987,163,"Biography,Drama,History",false,nm0000934,Bernardo Bertolucci
tt0093407,Less Than Zero,Less Than Zero,6.4,22280,1987,98,"Crime,Drama",false,nm0437709,Marek Kanievska
tt0093409,Lethal Weapon,Lethal Weapon,7.6,277940,1987,109,"Action,Crime,Thriller",false,nm0001149,Richard Donner
tt0093412,Law of Desire,La ley del deseo,7.1,14195,1987,102,"Comedy,Drama,Thriller",true,nm0000264,Pedro Almodóvar
tt0093428,The Living Daylights,The Living Daylights,6.7,106223,1987,130,"Action,Adventure,Thriller",false,nm0322515,John Glen
tt0093437,The Lost Boys,The Lost Boys,7.2,162564,1987,97,"Comedy,Horror",false,nm0001708,Joel Schumacher
tt0093512,Maurice,Maurice,7.6,23837,1987,140,"Drama,Romance",false,nm0412465,James Ivory
tt0093560,The Monster Squad,The Monster Squad,6.9,35478,1987,82,"Action,Comedy,Fantasy",false,nm0215269,Fred Dekker
tt0093565,Moonstruck,Moonstruck,7.2,69231,1987,102,"Comedy,Drama,Romance",false,nm0422484,Norman Jewison
tt0093578,Mr. India,Mr. India,7.7,16624,1987,179,"Action,Comedy,Drama",false,nm0001408,Shekhar Kapur
tt0093603,Nayakan,Nayakan,8.7,24711,1987,145,"Crime,Drama",false,nm0711745,Mani Ratnam
tt0093605,Near Dark,Near Dark,6.9,45258,1987,94,Horror,false,nm0000941,Kathryn Bigelow
tt0093624,Night of the Demons,Night of the Demons,6.1,19317,1988,90,"Comedy,Fantasy,Horror",false,nm0855107,Kevin Tenney
tt0093629,A Nightmare on Elm Street 3: Dream Warriors,A Nightmare on Elm Street 3: Dream Warriors,6.6,90950,1987,96,"Fantasy,Horror",false,nm0751080,Chuck Russell
tt0093640,No Way Out,No Way Out,7.1,46586,1987,114,"Action,Crime,Drama",false,nm0002044,Roger Donaldson
tt0093677,Opera,Opera,6.9,19649,1987,107,"Crime,Horror,Mystery",false,nm0000783,Dario Argento
tt0093693,Overboard,Overboard,6.9,68447,1987,112,"Comedy,Romance",false,nm0005190,Garry Marshall
tt0093713,Pelle the Conqueror,Pelle erobreren,7.8,11920,1987,157,Drama,true,nm0000806,Bille August
tt0093748,"Planes, Trains & Automobiles","Planes, Trains & Automobiles",7.6,161202,1987,93,"Comedy,Drama",false,nm0000455,John Hughes
tt0093773,Predator,Predator,7.8,458011,1987,107,"Action,Adventure,Horror",false,nm0001532,John McTiernan
tt0093777,Prince of Darkness,Prince of Darkness,6.7,50260,1987,102,Horror,false,nm0000118,John Carpenter
tt0093779,The Princess Bride,The Princess Bride,8.0,452911,1987,98,"Adventure,Comedy,Family",false,nm0001661,Rob Reiner
tt0093780,The Principal,The Principal,6.3,11872,1987,109,"Action,Crime,Drama",false,nm0128883,Christopher Cain
tt0093793,Project X,Project X,6.2,12891,1987,108,"Comedy,Drama,Sci-Fi",false,nm0438279,Jonathan Kaplan
tt0093818,Radio Days,Radio Days,7.4,36492,1987,88,Comedy,false,nm0000095,Woody Allen
tt0093870,RoboCop,RoboCop,7.6,285145,1987,102,"Action,Crime,Sci-Fi",false,nm0000682,Paul Verhoeven
tt0093886,Roxanne,Roxanne,6.6,47859,1987,107,"Comedy,Romance",false,nm0770961,Fred Schepisi
tt0093894,The Running Man,The Running Man,6.6,169123,1987,101,"Action,Sci-Fi,Thriller",false,nm0001274,Paul Michael Glaser
tt0093936,The Secret of My Success,The Secret of My Succe$s,6.5,37187,1987,111,"Comedy,Romance",true,nm0006889,Herbert Ross
tt0093940,September,September,6.5,10443,1987,83,Drama,false,nm0000095,Woody Allen
tt0093978,A Chinese Ghost Story,Sien lui yau wan,7.4,11146,1987,98,"Action,Fantasy,Horror",true,nm0155642,Siu-Tung Ching
tt0094006,Some Kind of Wonderful,Some Kind of Wonderful,7.0,34976,1987,95,"Drama,Romance",false,nm0222043,Howard Deutch
tt0094008,Someone to Watch Over Me,Someone to Watch Over Me,6.1,11835,1987,106,"Crime,Drama,Romance",false,nm0000631,Ridley Scott
tt0094012,Spaceballs,Spaceballs,7.1,208016,1987,96,"Adventure,Comedy,Sci-Fi",false,nm0000316,Mel Brooks
tt0094025,Stakeout,Stakeout,6.7,28661,1987,117,"Action,Comedy,Crime",false,nm0000824,John Badham
tt0094027,Stand and Deliver,Stand and Deliver,7.3,22476,1988,103,"Biography,Drama",false,nm0579466,Ramón Menéndez
tt0094035,The Stepfather,The Stepfather,6.7,18376,1987,89,"Horror,Thriller",false,nm0747849,Joseph Ruben
tt0094072,Summer School,Summer School,6.6,22317,1987,97,"Comedy,Romance",false,nm0005348,Carl Reiner
tt0094082,Suspect,Suspect,6.6,11798,1987,121,"Crime,Drama,Mystery",false,nm0946811,Peter Yates
tt0094137,Three Men and a Baby,3 Men and a Baby,6.1,58193,1987,102,"Comedy,Drama,Family",true,nm0000559,Leonard Nimoy
tt0094138,Three O'Clock High,Three O'Clock High,7.1,13280,1987,101,Comedy,false,nm0423333,Phil Joanou
tt0094142,Throw Momma from the Train,Throw Momma from the Train,6.3,40893,1987,88,"Comedy,Crime,Thriller",false,nm0000362,Danny DeVito
tt0094226,The Untouchables,The Untouchables,7.8,332372,1987,119,"Crime,Drama,Thriller",false,nm0000361,Brian De Palma
tt0094291,Wall Street,Wall Street,7.3,165924,1987,126,"Crime,Drama",false,nm0000231,Oliver Stone
tt0094332,The Witches of Eastwick,The Witches of Eastwick,6.5,77767,1987,118,"Comedy,Fantasy,Horror",false,nm0004306,George Miller
tt0094336,Withnail & I,Withnail and I,7.5,48197,1987,107,"Comedy,Drama",true,nm0732430,Bruce Robinson
tt0094357,A Better Tomorrow II,Ying hung boon sik II,7.2,11378,1987,105,"Action,Crime,Drama",true,nm0000247,John Woo
tt0094606,The Accidental Tourist,The Accidental Tourist,6.7,17355,1988,121,"Comedy,Drama,Romance",false,nm0001410,Lawrence Kasdan
tt0094608,The Accused,The Accused,7.1,40317,1988,111,"Crime,Drama",false,nm0438279,Jonathan Kaplan
tt0094625,Akira,Akira,8.0,206673,1988,124,"Action,Animation,Drama",false,nm0960028,Katsuhiro Ôtomo
tt0094631,Alien Nation,Alien Nation,6.3,16741,1988,91,"Action,Sci-Fi",false,nm0048491,Graham Baker
tt0094663,Another Woman,Another Woman,7.2,15114,1988,81,Drama,false,nm0000095,Woody Allen
tt0094715,Beaches,Beaches,7.0,29063,1988,123,"Comedy,Drama,Music",false,nm0005190,Garry Marshall
tt0094716,The Beast of War,The Beast,7.3,10746,1988,111,"Adventure,Drama,War",true,nm0721817,Kevin Reynolds
tt0094721,Beetlejuice,Beetlejuice,7.5,343799,1988,92,"Comedy,Fantasy",false,nm0000318,Tim Burton
tt0094737,Big,Big,7.3,241445,1988,104,"Comedy,Drama,Fantasy",false,nm0001508,Penny Marshall
tt0094739,Big Business,Big Business,6.4,15635,1988,97,Comedy,false,nm0000720,Jim Abrahams
tt0094746,Biloxi Blues,Biloxi Blues,6.6,16677,1988,106,"Comedy,Drama",false,nm0001566,Mike Nichols
tt0094747,Bird,Bird,7.1,13568,1988,161,"Biography,Drama,Music",false,nm0000142,Clint Eastwood
tt0094761,The Blob,The Blob,6.6,43887,1988,95,"Horror,Sci-Fi,Thriller",false,nm0751080,Chuck Russell
tt0094793,Brain Damage,Brain Damage,6.5,13285,1988,84,"Comedy,Horror",false,nm0376963,Frank Henenlotter
tt0094812,Bull Durham,Bull Durham,7.0,59798,1988,108,"Comedy,Romance,Sport",false,nm0005421,Ron Shelton
tt0094862,Child's Play,Child's Play,6.7,117763,1988,87,"Horror,Thriller",false,nm0276169,Tom Holland
tt0094894,Colors,Colors,6.7,30018,1988,120,"Action,Crime,Drama",false,nm0000454,Dennis Hopper
tt0094898,Coming to America,Coming to America,7.1,224786,1988,117,"Comedy,Romance",false,nm0000484,John Landis
tt0094924,A Cry in the Dark,Evil Angels,6.9,11246,1988,120,"Biography,Drama",true,nm0770961,Fred Schepisi
tt0094947,Dangerous Liaisons,Dangerous Liaisons,7.5,75440,1988,119,"Drama,Romance",false,nm0001241,Stephen Frears
tt0094963,The Dead Pool,The Dead Pool,6.3,49322,1988,91,"Action,Crime,Mystery",false,nm0887174,Buddy Van Horn
tt0094964,Dead Ringers,Dead Ringers,7.2,53935,1988,116,"Drama,Horror,Thriller",false,nm0000343,David Cronenberg
tt0095016,Die Hard,Die Hard,8.2,950317,1988,132,"Action,Thriller",false,nm0001532,John McTiernan
tt0095031,Dirty Rotten Scoundrels,Dirty Rotten Scoundrels,7.4,78576,1988,110,"Comedy,Crime",false,nm0000568,Frank Oz
tt0095082,Eight Men Out,Eight Men Out,7.2,22220,1988,119,"Drama,History,Sport",false,nm0000626,John Sayles
tt0095088,Elvira: Mistress of the Dark,Elvira: Mistress of the Dark,6.6,21010,1988,96,"Comedy,Horror",false,nm0797526,James Signorelli
tt0095174,Frantic,Frantic,6.8,58114,1988,120,"Crime,Drama,Mystery",false,nm0000591,Roman Polanski
tt0095188,Funny Farm,Funny Farm,6.2,25104,1988,101,Comedy,false,nm0001351,George Roy Hill
tt0095243,Gorillas in the Mist,Gorillas in the Mist: The Story of Dian Fossey,7.0,29391,1988,129,"Biography,Drama",true,nm0000776,Michael Apted
tt0095250,The Big Blue,Le grand bleu,7.5,55313,1988,168,"Adventure,Drama,Sport",true,nm0000108,Luc Besson
tt0095253,The Great Outdoors,The Great Outdoors,6.6,51800,1988,91,Comedy,false,nm0222043,Howard Deutch
tt0095270,Hairspray,Hairspray,7.0,23575,1988,92,"Comedy,Drama,Family",false,nm0000691,John Waters
tt0095294,Hellbound: Hellraiser II,Hellbound: Hellraiser II,6.4,56463,1988,97,"Horror,Thriller",false,nm0709752,Tony Randel
tt0095327,Grave of the Fireflies,Hotaru no haka,8.5,313373,1988,89,"Animation,Drama,War",true,nm0847223,Isao Takahata
tt0095348,I'm Gonna Git You Sucka,I'm Gonna Git You Sucka,6.6,15065,1988,88,"Action,Comedy,Crime",false,nm0005540,Keenen Ivory Wayans
tt0095379,Intruder,Intruder,6.1,11266,1989,83,"Horror,Thriller",false,nm0818547,Scott Spiegel
tt0095403,Police Story 2,Ging chaat goo si juk jaap,7.1,22720,1988,101,"Action,Comedy,Crime",true,nm0000329,Jackie Chan
tt0095444,Killer Klowns from Outer Space,Killer Klowns from Outer Space,6.2,46039,1988,88,"Comedy,Horror,Sci-Fi",false,nm0158014,Stephen Chiodo
tt0095467,A Short Film About Love,Krótki film o milosci,8.1,26223,1988,87,"Drama,Romance",true,nm0001425,Krzysztof Kieslowski
tt0095468,A Short Film About Killing,Krótki film o zabijaniu,8.0,22519,1988,84,"Crime,Drama",true,nm0001425,Krzysztof Kieslowski
tt0095489,The Land Before Time,The Land Before Time,7.4,99441,1988,69,"Adventure,Animation,Drama",false,nm0089940,Don Bluth
tt0095497,The Last Temptation of Christ,The Last Temptation of Christ,7.5,63531,1988,164,Drama,false,nm0000217,Martin Scorsese
tt0095519,License to Drive,License to Drive,6.3,22787,1988,88,Comedy,false,nm0066439,Greg Beeman
tt0095593,Married to the Mob,Married to the Mob,6.2,19907,1988,104,"Comedy,Crime,Romance",false,nm0001129,Jonathan Demme
tt0095631,Midnight Run,Midnight Run,7.5,94857,1988,126,"Action,Comedy,Crime",false,nm0000976,Martin Brest
tt0095647,Mississippi Burning,Mississippi Burning,7.8,111976,1988,128,"Crime,Drama,Mystery",false,nm0000570,Alan Parker
tt0095652,Monkey Shines,Monkey Shines,6.2,13116,1988,113,"Drama,Horror,Sci-Fi",false,nm0001681,George A. Romero
tt0095675,Women on the Verge of a Nervous Breakdown,"Mujeres al borde de un ataque de ""nervios""",7.5,46741,1988,88,"Comedy,Drama",true,nm0000264,Pedro Almodóvar
tt0095690,Mystic Pizza,Mystic Pizza,6.3,32738,1988,104,"Comedy,Drama,Romance",false,nm0677953,Donald Petrie
tt0095705,The Naked Gun: From the Files of Police Squad!,The Naked Gun: From the Files of Police Squad!,7.6,186321,1988,85,"Comedy,Crime",false,nm0001878,David Zucker
tt0095715,Alice,Neco z Alenky,7.4,14068,1988,86,"Adventure,Animation,Fantasy",true,nm0840905,Jan Svankmajer
tt0095765,Cinema Paradiso,Nuovo Cinema Paradiso,8.5,284695,1988,174,"Drama,Romance",true,nm0868153,Giuseppe Tornatore
tt0095776,Oliver & Company,Oliver & Company,6.6,53228,1988,74,"Adventure,Animation,Comedy",false,nm0780117,George Scribner
tt0095800,The Bear,L'ours,7.7,19164,1988,96,"Adventure,Drama,Family",true,nm0000269,Jean-Jacques Annaud
tt0095801,Bagdad Cafe,Out of Rosenheim,7.4,15305,1987,95,"Comedy,Drama",true,nm0000727,Percy Adlon
tt0095863,Phantasm II,Phantasm II,6.4,16833,1988,97,"Action,Fantasy,Horror",false,nm0181741,Don Coscarelli
tt0095925,Pumpkinhead,Pumpkinhead,6.2,28069,1988,86,"Fantasy,Horror",false,nm0935644,Stan Winston
tt0095936,Qayamat Se Qayamat Tak,Qayamat Se Qayamat Tak,7.4,11348,1988,162,"Drama,Musical,Romance",false,nm0451257,Mansoor Khan
tt0095953,Rain Man,Rain Man,8.0,549334,1988,133,Drama,false,nm0001469,Barry Levinson
tt0095963,Red Heat,Red Heat,6.1,76485,1988,104,"Action,Comedy,Crime",false,nm0001353,Walter Hill
tt0096018,Running on Empty,Running on Empty,7.6,18006,1988,116,"Crime,Drama,Music",false,nm0001486,Sidney Lumet
tt0096028,Salaam Bombay!,Salaam Bombay!,7.9,10144,1988,113,"Crime,Drama",false,nm0619762,Mira Nair
tt0096061,Scrooged,Scrooged,6.9,116749,1988,101,"Comedy,Drama,Fantasy",false,nm0001149,Richard Donner
tt0096071,The Serpent and the Rainbow,The Serpent and the Rainbow,6.4,27765,1988,98,"Fantasy,Horror",false,nm0000127,Wes Craven
tt0096098,Shoot to Kill,Shoot to Kill,6.8,15024,1988,110,"Action,Adventure,Crime",false,nm0006854,Roger Spottiswoode
tt0096163,The Vanishing,Spoorloos,7.7,45195,1988,107,"Mystery,Thriller",true,nm0806293,George Sluizer
tt0096219,Talk Radio,Talk Radio,7.2,14681,1988,110,"Drama,Thriller",false,nm0000231,Oliver Stone
tt0096251,Tetsuo: The Iron Man,Tetsuo,6.9,26147,1989,67,"Horror,Sci-Fi",true,nm0875354,Shin'ya Tsukamoto
tt0096256,They Live,They Live,7.2,146869,1988,94,"Action,Horror,Sci-Fi",false,nm0000118,John Carpenter
tt0096257,The Thin Blue Line,The Thin Blue Line,8.0,26165,1988,101,"Crime,Documentary",false,nm0001554,Errol Morris
tt0096283,My Neighbor Totoro,Tonari no Totoro,8.1,383684,1988,86,"Animation,Comedy,Family",true,nm0594503,Hayao Miyazaki
tt0096316,Tucker: The Man and His Dream,Tucker: The Man and His Dream,6.9,22011,1988,110,"Biography,Comedy,Drama",false,nm0000338,Francis Ford Coppola
tt0096320,Twins,Twins,6.2,138125,1988,107,"Comedy,Crime",false,nm0718645,Ivan Reitman
tt0096332,The Unbearable Lightness of Being,The Unbearable Lightness of Being,7.3,38765,1988,171,"Drama,Romance",false,nm0442241,Philip Kaufman
tt0096426,Waxwork,Waxwork,6.1,14144,1988,95,"Comedy,Horror",false,nm0382776,Anthony Hickox
tt0096438,Who Framed Roger Rabbit,Who Framed Roger Rabbit,7.7,218077,1988,104,"Adventure,Animation,Comedy",false,nm0000709,Robert Zemeckis
tt0096446,Willow,Willow,7.2,130492,1988,126,"Action,Adventure,Drama",false,nm0000165,Ron Howard
tt0096454,Without a Clue,Without a Clue,6.9,11168,1988,107,"Comedy,Crime,Mystery",false,nm0248054,Thom Eberhardt
tt0096461,As Tears Go By,Wong Gok ka moon,7.0,12619,1988,102,"Crime,Drama,Romance",true,nm0939182,Kar-Wai Wong
tt0096463,Working Girl,Working Girl,6.8,62783,1988,113,"Comedy,Drama,Romance",false,nm0001566,Mike Nichols
tt0096487,Young Guns,Young Guns,6.8,68529,1988,107,"Action,Drama,Western",false,nm0128883,Christopher Cain
tt0096734,The 'Burbs,The 'Burbs,6.8,84030,1989,102,"Comedy,Mystery,Thriller",false,nm0001102,Joe Dante
tt0096754,The Abyss,The Abyss,7.5,194848,1989,140,"Adventure,Drama,Mystery",false,nm0000116,James Cameron
tt0096764,The Adventures of Baron Munchausen,The Adventures of Baron Munchausen,7.1,57086,1988,126,"Adventure,Comedy,Fantasy",false,nm0000416,Terry Gilliam
tt0096794,Always,Always,6.4,32931,1989,122,"Drama,Fantasy,Romance",false,nm0000229,Steven Spielberg
tt0096874,Back to the Future Part II,Back to the Future Part II,7.8,576160,1989,108,"Adventure,Comedy,Sci-Fi",false,nm0000709,Robert Zemeckis
tt0096895,Batman,Batman,7.5,406174,1989,126,"Action,Adventure",false,nm0000318,Tim Burton
tt0096913,Best of the Best,Best of the Best,6.4,15375,1989,97,"Action,Drama,Sport",false,nm0705675,Robert Radler
tt0096928,Bill & Ted's Excellent Adventure,Bill & Ted's Excellent Adventure,6.9,142389,1989,90,"Adventure,Comedy,Music",false,nm0378893,Stephen Herek
tt0096933,Black Rain,Black Rain,6.6,60013,1989,125,"Action,Crime,Drama",false,nm0000631,Ridley Scott
tt0096945,Blind Fury,Blind Fury,6.3,18864,1989,86,"Action,Comedy,Crime",false,nm0637518,Phillip Noyce
tt0096969,Born on the Fourth of July,Born on the Fourth of July,7.2,116648,1989,145,"Biography,Drama,War",false,nm0000231,Oliver Stone
tt0097027,Casualties of War,Casualties of War,7.1,48371,1989,113,"Action,Crime,Drama",false,nm0000361,Brian De Palma
tt0097044,Chances Are,Chances Are,6.5,13904,1989,108,"Comedy,Fantasy,Romance",false,nm0001915,Emile Ardolino
tt0097050,The Adventures of Milo and Otis,Koneko monogatari,6.9,12787,1986,76,"Adventure,Drama,Family",true,nm0368675,Masanori Hata
tt0097108,"The Cook, the Thief, His Wife & Her Lover","The Cook, the Thief, His Wife & Her Lover",7.5,41993,1989,124,"Crime,Drama",false,nm0000425,Peter Greenaway
tt0097123,Crimes and Misdemeanors,Crimes and Misdemeanors,7.8,60965,1989,104,"Comedy,Drama",false,nm0000095,Woody Allen
tt0097162,Dead Calm,Dead Calm,6.8,43947,1989,96,"Horror,Thriller",false,nm0637518,Phillip Noyce
tt0097165,Dead Poets Society,Dead Poets Society,8.1,551154,1989,128,"Comedy,Drama",false,nm0001837,Peter Weir
tt0097202,The Killer,Dip huet seung hung,7.7,51264,1989,111,"Action,Crime,Drama",true,nm0000247,John Woo
tt0097216,Do the Right Thing,Do the Right Thing,8.0,113215,1989,120,"Comedy,Drama",false,nm0000490,Spike Lee
tt0097223,Time of the Gypsies,Dom za vesanje,8.1,32829,1988,142,"Comedy,Crime,Drama",true,nm0001437,Emir Kusturica
tt0097235,The Dream Team,The Dream Team,6.5,16445,1989,113,"Comedy,Crime,Thriller",false,nm0956052,Howard Zieff
tt0097239,Driving Miss Daisy,Driving Miss Daisy,7.3,118052,1989,99,"Comedy,Drama",false,nm0000915,Bruce Beresford
tt0097240,Drugstore Cowboy,Drugstore Cowboy,7.2,40984,1989,101,"Crime,Drama",false,nm0001814,Gus Van Sant
tt0097289,Erik the Viking,Erik the Viking,6.1,14513,1989,107,"Adventure,Comedy,Fantasy",false,nm0001402,Terry Jones
tt0097322,The Fabulous Baker Boys,The Fabulous Baker Boys,6.9,25947,1989,114,"Comedy,Drama,Music",false,nm0460141,Steve Kloves
tt0097351,Field of Dreams,Field of Dreams,7.5,129066,1989,107,"Drama,Family,Fantasy",false,nm0004675,Phil Alden Robinson
tt0097366,Fletch Lives,Fletch Lives,6.1,23401,1989,95,"Comedy,Crime,Mystery",false,nm0006916,Michael Ritchie
tt0097428,Ghostbusters II,Ghostbusters II,6.6,226394,1989,108,"Action,Comedy,Fantasy",false,nm0718645,Ivan Reitman
tt0097441,Glory,Glory,7.8,145311,1989,122,"Biography,Drama,History",false,nm0001880,Edward Zwick
tt0097443,The Gods Must Be Crazy II,The Gods Must Be Crazy II,6.8,18118,1989,98,Comedy,false,nm0371059,Jamie Uys
tt0097457,Great Balls of Fire!,Great Balls of Fire!,6.3,18938,1989,108,"Biography,Drama,Music",false,nm0564319,Jim McBride
tt0097481,Harlem Nights,Harlem Nights,6.1,24938,1989,116,"Comedy,Crime,Drama",false,nm0000552,Eddie Murphy
tt0097493,Heathers,Heathers,7.2,116794,1988,103,"Comedy,Crime",false,nm0499724,Michael Lehmann
tt0097499,Henry V,Henry V,7.5,31775,1989,137,"Biography,Drama,History",false,nm0000110,Kenneth Branagh
tt0097523,"Honey, I Shrunk the Kids","Honey, I Shrunk the Kids",6.4,167231,1989,93,"Adventure,Comedy,Family",false,nm0002653,Joe Johnston
